city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
Muscle Shoals,Muscle Shoals,AL,Alabama,1033,Colbert,34.7432,-87.6343
Mount Dora,Mount Dora,FL,Florida,12069,Lake,28.8142,-81.6344
Sunnyside,Sunnyside,WA,Washington,53077,Yakima,46.3157,-120.0058
Poplar Bluff,Poplar Bluff,MO,Missouri,29023,Butler,36.7632,-90.4135
Douglas,Douglas,AZ,Arizona,4003,Cochise,31.3602,-109.5394
Fort Drum,Fort Drum,NY,New York,36045,Jefferson,44.045,-75.7845
Buffalo,Buffalo,MN,Minnesota,27171,Wright,45.1794,-93.8644
Welby,Welby,CO,Colorado,8001,Adams,39.8403,-104.9655
Center Point,Center Point,AL,Alabama,1073,Jefferson,33.6447,-86.6852
Glen Allen,Glen Allen,VA,Virginia,51087,Henrico,37.666,-77.4838
Parkway,Parkway,CA,California,6067,Sacramento,38.4993,-121.452
Artesia,Artesia,CA,California,6037,Los Angeles,33.8676,-118.0805
Chickasha,Chickasha,OK,Oklahoma,40051,Grady,35.0409,-97.9474
Opa-locka,Opa-locka,FL,Florida,12086,Miami-Dade,25.8997,-80.2551
Hermitage,Hermitage,PA,Pennsylvania,42085,Mercer,41.2305,-80.4413
Lemay,Lemay,MO,Missouri,29189,St. Louis,38.5325,-90.2845
Walnut Park,Walnut Park,CA,California,6037,Los Angeles,33.9682,-118.222
Stallings,Stallings,NC,North Carolina,37179,Union,35.1088,-80.6598
Mastic Beach,Mastic Beach,NY,New York,36103,Suffolk,40.7664,-72.8369
Berea,Berea,SC,South Carolina,45045,Greenville,34.8802,-82.465
Griffith,Griffith,IN,Indiana,18089,Lake,41.5277,-87.4239
Ocean Pointe,Ocean Pointe,HI,Hawaii,15003,Honolulu,21.3145,-158.0289
Dyersburg,Dyersburg,TN,Tennessee,47045,Dyer,36.0465,-89.3777
South Houston,South Houston,TX,Texas,48201,Harris,29.6611,-95.2285
Hibbing,Hibbing,MN,Minnesota,27137,St. Louis,47.398,-92.9486
River Falls,River Falls,WI,Wisconsin,55093,Pierce,44.8609,-92.6247
Four Corners,Four Corners,OR,Oregon,41047,Marion,44.929,-122.9732
Troutdale,Troutdale,OR,Oregon,41051,Multnomah,45.5372,-122.3955
Sikeston,Sikeston,MO,Missouri,29201,Scott,36.8854,-89.5877
Sayville,Sayville,NY,New York,36103,Suffolk,40.7478,-73.084
La Grange,La Grange,IL,Illinois,17031,Cook,41.8072,-87.8741
Saraland,Saraland,AL,Alabama,1097,Mobile,30.8479,-88.1004
Ripon,Ripon,CA,California,6077,San Joaquin,37.7417,-121.131
Bellevue,Bellevue,WI,Wisconsin,55009,Brown,44.4592,-87.955
South River,South River,NJ,New Jersey,34023,Middlesex,40.4455,-74.3783
Seymour,Seymour,TN,Tennessee,47155,Sevier,35.8783,-83.7669
Eloy,Eloy,AZ,Arizona,4021,Pinal,32.747,-111.5992
Mount Pleasant,Mount Pleasant,TX,Texas,48449,Titus,33.1586,-94.9727
Dickson,Dickson,TN,Tennessee,47043,Dickson,36.0637,-87.3665
Gardendale,Gardendale,AL,Alabama,1073,Jefferson,33.6677,-86.8069
Grovetown,Grovetown,GA,Georgia,13073,Columbia,33.4503,-82.2073
Stone Ridge,Stone Ridge,VA,Virginia,51107,Loudoun,38.9294,-77.5557
Lady Lake,Lady Lake,FL,Florida,12069,Lake,28.9241,-81.9299
Bay Village,Bay Village,OH,Ohio,39035,Cuyahoga,41.4851,-81.9317
Fort Mohave,Fort Mohave,AZ,Arizona,4015,Mohave,35.0004,-114.5748
Hewitt,Hewitt,TX,Texas,48309,McLennan,31.452,-97.196
Sulphur Springs,Sulphur Springs,TX,Texas,48223,Hopkins,33.1421,-95.6122
Mountain Home,Mountain Home,ID,Idaho,16039,Elmore,43.1324,-115.697
Azalea Park,Azalea Park,FL,Florida,12095,Orange,28.5473,-81.2956
Americus,Americus,GA,Georgia,13261,Sumter,32.0736,-84.2248
Lithia Springs,Lithia Springs,GA,Georgia,13097,Douglas,33.7811,-84.6487
Grandville,Grandville,MI,Michigan,26081,Kent,42.9004,-85.7564
Fort Hunt,Fort Hunt,VA,Virginia,51059,Fairfax,38.7361,-77.0589
Youngsville,Youngsville,LA,Louisiana,22055,Lafayette,30.0963,-91.9968
The Dalles,The Dalles,OR,Oregon,41065,Wasco,45.6053,-121.1818
Washington,Washington,IL,Illinois,17179,Tazewell,40.705,-89.434
Dublin,Dublin,GA,Georgia,13175,Laurens,32.536,-82.928
St. Simons,St. Simons,GA,Georgia,13127,Glynn,31.1775,-81.3857
Kerman,Kerman,CA,California,6019,Fresno,36.7248,-120.0625
Clarksburg,Clarksburg,WV,West Virginia,54033,Harrison,39.2862,-80.3232
Frankfort,Frankfort,IN,Indiana,18023,Clinton,40.281,-86.5212
Viera West,Viera West,FL,Florida,12009,Brevard,28.2467,-80.7387
Coos Bay,Coos Bay,OR,Oregon,41011,Coos,43.3789,-124.233
Marco Island,Marco Island,FL,Florida,12021,Collier,25.933,-81.6993
Summerfield,Summerfield,MD,Maryland,24033,Prince George's,38.9042,-76.8678
Bellmore,Bellmore,NY,New York,36059,Nassau,40.6569,-73.5285
Middleburg Heights,Middleburg Heights,OH,Ohio,39035,Cuyahoga,41.3696,-81.815
Alpine,Alpine,CA,California,6073,San Diego,32.8439,-116.7585
Brooklyn Park,Brooklyn Park,MD,Maryland,24003,Anne Arundel,39.217,-76.6174
Fremont,Fremont,OH,Ohio,39143,Sandusky,41.3535,-83.1147
Floral Park,Floral Park,NY,New York,36059,Nassau,40.7227,-73.7029
Highland Village,Highland Village,TX,Texas,48121,Denton,33.0897,-97.0615
Prospect Heights,Prospect Heights,IL,Illinois,17031,Cook,42.1039,-87.9267
Seaford,Seaford,NY,New York,36059,Nassau,40.6678,-73.4922
Jamestown,Jamestown,ND,North Dakota,38093,Stutsman,46.9063,-98.6937
Gatesville,Gatesville,TX,Texas,48099,Coryell,31.4445,-97.7317
Indianola,Indianola,IA,Iowa,19181,Warren,41.3629,-93.5652
Overland,Overland,MO,Missouri,29189,St. Louis,38.6966,-90.3689
Hugo,Hugo,MN,Minnesota,27163,Washington,45.1671,-92.9588
Elkton,Elkton,MD,Maryland,24015,Cecil,39.6066,-75.8209
Seven Oaks,Seven Oaks,SC,South Carolina,45063,Lexington,34.0475,-81.1435
Port Orchard,Port Orchard,WA,Washington,53035,Kitsap,47.5163,-122.661
Rutland,Rutland,VT,Vermont,50021,Rutland,43.6092,-72.9783
Opelousas,Opelousas,LA,Louisiana,22097,St. Landry,30.5252,-92.0816
Niceville,Niceville,FL,Florida,12091,Okaloosa,30.529,-86.4748
Westbury,Westbury,NY,New York,36059,Nassau,40.7599,-73.5891
Waterville,Waterville,ME,Maine,23011,Kennebec,44.5441,-69.6624
Thibodaux,Thibodaux,LA,Louisiana,22057,Lafourche,29.7949,-90.8146
Susanville,Susanville,CA,California,6035,Lassen,40.4206,-120.6132
Wildwood,Wildwood,FL,Florida,12119,Sumter,28.7752,-82.0075
Live Oak,Live Oak,TX,Texas,48029,Bexar,29.5545,-98.3404
Whitewater,Whitewater,WI,Wisconsin,55127,Walworth,42.8372,-88.7341
Lynden,Lynden,WA,Washington,53073,Whatcom,48.9502,-122.4545
Wolf Trap,Wolf Trap,VA,Virginia,51059,Fairfax,38.9395,-77.2842
Hayden,Hayden,ID,Idaho,16055,Kootenai,47.768,-116.804
Southern Pines,Southern Pines,NC,North Carolina,37125,Moore,35.1927,-79.4039
Weston,Weston,WI,Wisconsin,55073,Marathon,44.8906,-89.5487
Newton,Newton,IA,Iowa,19099,Jasper,41.6963,-93.0403
Grain Valley,Grain Valley,MO,Missouri,29095,Jackson,39.0171,-94.2084
Mount Clemens,Mount Clemens,MI,Michigan,26099,Macomb,42.5977,-82.8821
Hartford,Hartford,WI,Wisconsin,55131,Washington,43.3223,-88.3784
Mitchell,Mitchell,SD,South Dakota,46035,Davison,43.7294,-98.0337
Chubbuck,Chubbuck,ID,Idaho,16005,Bannock,42.9263,-112.4623
Coto de Caza,Coto de Caza,CA,California,6059,Orange,33.5959,-117.586
Longwood,Longwood,FL,Florida,12117,Seminole,28.7014,-81.3487
Fort Leonard Wood,Fort Leonard Wood,MO,Missouri,29169,Pulaski,37.7562,-92.1274
Shively,Shively,KY,Kentucky,21111,Jefferson,38.197,-85.8136
Princeton Meadows,Princeton Meadows,NJ,New Jersey,34023,Middlesex,40.3347,-74.5651
Red Hill,Red Hill,SC,South Carolina,45051,Horry,33.7777,-79.0111
Dixon,Dixon,IL,Illinois,17103,Lee,41.8439,-89.4794
Southchase,Southchase,FL,Florida,12095,Orange,28.3793,-81.3903
New Haven,New Haven,IN,Indiana,18003,Allen,41.0676,-85.0174
Scottsboro,Scottsboro,AL,Alabama,1071,Jackson,34.6438,-86.0491
Greenwood Village,Greenwood Village,CO,Colorado,8005,Arapahoe,39.6153,-104.9131
Los Osos,Los Osos,CA,California,6079,San Luis Obispo,35.3065,-120.8242
Rendon,Rendon,TX,Texas,48439,Tarrant,32.5789,-97.2349
La Palma,La Palma,CA,California,6059,Orange,33.8504,-118.0407
Aldine,Aldine,TX,Texas,48201,Harris,29.9123,-95.3784
Batavia,Batavia,NY,New York,36037,Genesee,42.9987,-78.1802
Rossville,Rossville,MD,Maryland,24005,Baltimore,39.3572,-76.4767
Cherryland,Cherryland,CA,California,6001,Alameda,37.6792,-122.1038
Carthage,Carthage,MO,Missouri,29097,Jasper,37.1503,-94.3225
White Oak,White Oak,MD,Maryland,24031,Montgomery,39.0451,-76.9885
White Center,White Center,WA,Washington,53033,King,47.5086,-122.3479
Traverse City,Traverse City,MI,Michigan,26055,Grand Traverse,44.7546,-85.6038
Andover,Andover,KS,Kansas,20015,Butler,37.6873,-97.1352
Greeneville,Greeneville,TN,Tennessee,47059,Greene,36.168,-82.8197
Bemidji,Bemidji,MN,Minnesota,27007,Beltrami,47.4828,-94.8797
Northview,Northview,MI,Michigan,26081,Kent,43.0427,-85.6016
Yankton,Yankton,SD,South Dakota,46135,Yankton,42.8901,-97.3927
Dayton,Dayton,NV,Nevada,32019,Lyon,39.2592,-119.5653
Hartselle,Hartselle,AL,Alabama,1103,Morgan,34.4391,-86.9396
Glasgow,Glasgow,DE,Delaware,10003,New Castle,39.6015,-75.7473
Berea,Berea,KY,Kentucky,21151,Madison,37.5904,-84.2898
Grimes,Grimes,IA,Iowa,19153,Polk,41.6779,-93.7947
Jackson,Jackson,MO,Missouri,29031,Cape Girardeau,37.3792,-89.6522
Bradley,Bradley,IL,Illinois,17091,Kankakee,41.1641,-87.8452
Homosassa Springs,Homosassa Springs,FL,Florida,12017,Citrus,28.8119,-82.5392
Discovery Bay,Discovery Bay,CA,California,6013,Contra Costa,37.9063,-121.599
Eden,Eden,NC,North Carolina,37157,Rockingham,36.5027,-79.7412
Uvalde,Uvalde,TX,Texas,48463,Uvalde,29.2152,-99.7782
Manor,Manor,TX,Texas,48453,Travis,30.3562,-97.5227
Fruitville,Fruitville,FL,Florida,12115,Sarasota,27.3328,-82.4616
Franklin Park,Franklin Park,PA,Pennsylvania,42003,Allegheny,40.5903,-80.0999
Tenafly,Tenafly,NJ,New Jersey,34003,Bergen,40.9176,-73.9532
Ladson,Ladson,SC,South Carolina,45015,Berkeley,33.0093,-80.1078
Harper Woods,Harper Woods,MI,Michigan,26163,Wayne,42.439,-82.9293
Norridge,Norridge,IL,Illinois,17031,Cook,41.9637,-87.8231
Chaparral,Chaparral,NM,New Mexico,35013,Doña Ana,32.0442,-106.406
Palmer Ranch,Palmer Ranch,FL,Florida,12115,Sarasota,27.2286,-82.4672
Vincent,Vincent,CA,California,6037,Los Angeles,34.0983,-117.9238
Rio Grande City,Rio Grande City,TX,Texas,48427,Starr,26.3808,-98.8215
Vail,Vail,AZ,Arizona,4019,Pima,32.0217,-110.6937
Springdale,Springdale,NJ,New Jersey,34007,Camden,39.8769,-74.9724
Palmview,Palmview,TX,Texas,48215,Hidalgo,26.2318,-98.3823
Asbury Park,Asbury Park,NJ,New Jersey,34025,Monmouth,40.2226,-74.0119
Melissa,Melissa,TX,Texas,48085,Collin,33.2891,-96.5573
Glenn Dale,Glenn Dale,MD,Maryland,24033,Prince George's,38.9833,-76.804
Wilmington Island,Wilmington Island,GA,Georgia,13051,Chatham,32.0033,-80.9752
Johnson City,Johnson City,NY,New York,36007,Broome,42.123,-75.9624
Macomb,Macomb,IL,Illinois,17109,McDonough,40.4709,-90.6807
Phillipsburg,Phillipsburg,NJ,New Jersey,34041,Warren,40.6894,-75.1821
Monroe,Monroe,OH,Ohio,39017,Butler,39.4461,-84.3667
Chelsea,Chelsea,AL,Alabama,1117,Shelby,33.3262,-86.63
Davidson,Davidson,NC,North Carolina,37119,Mecklenburg,35.484,-80.8247
Beech Grove,Beech Grove,IN,Indiana,18097,Marion,39.7157,-86.0871
Gulf Shores,Gulf Shores,AL,Alabama,1003,Baldwin,30.2764,-87.7017
Greenlawn,Greenlawn,NY,New York,36103,Suffolk,40.8632,-73.3646
Ewa Beach,Ewa Beach,HI,Hawaii,15003,Honolulu,21.3181,-158.0073
Yauco,Yauco,PR,Puerto Rico,72153,Yauco,18.0344,-66.8615
Kenmore,Kenmore,NY,New York,36029,Erie,42.9646,-78.8713
Berkley,Berkley,MI,Michigan,26125,Oakland,42.4986,-83.1853
Roanoke Rapids,Roanoke Rapids,NC,North Carolina,37083,Halifax,36.4452,-77.649
Depew,Depew,NY,New York,36029,Erie,42.9118,-78.7043
Vandalia,Vandalia,OH,Ohio,39113,Montgomery,39.8791,-84.193
Ferndale,Ferndale,WA,Washington,53073,Whatcom,48.8526,-122.5894
New Cassel,New Cassel,NY,New York,36059,Nassau,40.7602,-73.5649
Gloversville,Gloversville,NY,New York,36035,Fulton,43.0491,-74.3465
Hendersonville,Hendersonville,NC,North Carolina,37089,Henderson,35.3247,-82.4575
Pacific Grove,Pacific Grove,CA,California,6053,Monterey,36.6188,-121.9259
Tonawanda,Tonawanda,NY,New York,36029,Erie,43.0105,-78.8805
Canyon,Canyon,TX,Texas,48381,Randall,34.9911,-101.919
Eggertsville,Eggertsville,NY,New York,36029,Erie,42.9665,-78.8065
West Park,West Park,FL,Florida,12011,Broward,25.984,-80.1923
Talladega,Talladega,AL,Alabama,1121,Talladega,33.4333,-86.0986
Hazel Park,Hazel Park,MI,Michigan,26125,Oakland,42.4619,-83.0977
Front Royal,Front Royal,VA,Virginia,51187,Warren,38.926,-78.1838
Spring Creek,Spring Creek,NV,Nevada,32007,Elko,40.745,-115.5983
Royse City,Royse City,TX,Texas,48397,Rockwall,32.9762,-96.3175
Mineral Wells,Mineral Wells,TX,Texas,48363,Palo Pinto,32.8169,-98.0776
Glasgow,Glasgow,KY,Kentucky,21009,Barren,37.0048,-85.9263
Frederick,Frederick,CO,Colorado,8123,Weld,40.1088,-104.9701
Monroe,Monroe,GA,Georgia,13297,Walton,33.799,-83.7161
South Farmingdale,South Farmingdale,NY,New York,36059,Nassau,40.7175,-73.4473
Lebanon,Lebanon,MO,Missouri,29105,Laclede,37.6717,-92.6603
Lockhart,Lockhart,FL,Florida,12095,Orange,28.627,-81.4354
California City,California City,CA,California,6029,Kern,35.1578,-117.8721
Worthington,Worthington,OH,Ohio,39049,Franklin,40.095,-83.0209
Henderson,Henderson,NC,North Carolina,37181,Vance,36.3256,-78.4151
Buda,Buda,TX,Texas,48209,Hays,30.0758,-97.8487
Highland Park,Highland Park,NJ,New Jersey,34023,Middlesex,40.5006,-74.4283
Laurinburg,Laurinburg,NC,North Carolina,37165,Scotland,34.7602,-79.4773
Great Falls,Great Falls,VA,Virginia,51059,Fairfax,39.011,-77.3013
Mastic,Mastic,NY,New York,36103,Suffolk,40.8096,-72.8479
West University Place,West University Place,TX,Texas,48201,Harris,29.7157,-95.4321
Lakeland North,Lakeland North,WA,Washington,53033,King,47.3374,-122.2812
Weigelstown,Weigelstown,PA,Pennsylvania,42133,York,39.9852,-76.8306
Metuchen,Metuchen,NJ,New Jersey,34023,Middlesex,40.5424,-74.3628
Hereford,Hereford,TX,Texas,48117,Deaf Smith,34.8225,-102.4001
Fairview,Fairview,NJ,New Jersey,34003,Bergen,40.8182,-74.0022
Riverdale,Riverdale,GA,Georgia,13063,Clayton,33.5639,-84.4103
East Rancho Dominguez,East Rancho Dominguez,CA,California,6037,Los Angeles,33.8949,-118.1956
Hickory Hills,Hickory Hills,IL,Illinois,17031,Cook,41.7248,-87.828
Lake Arbor,Lake Arbor,MD,Maryland,24033,Prince George's,38.9105,-76.8304
Swansea,Swansea,IL,Illinois,17163,St. Clair,38.5507,-89.9858
Highland Springs,Highland Springs,VA,Virginia,51087,Henrico,37.5516,-77.3285
Oldsmar,Oldsmar,FL,Florida,12103,Pinellas,28.0506,-82.6698
Greensburg,Greensburg,PA,Pennsylvania,42129,Westmoreland,40.3113,-79.5445
Boulder City,Boulder City,NV,Nevada,32003,Clark,35.8407,-114.9257
Red Oak,Red Oak,TX,Texas,48139,Ellis,32.5212,-96.7866
Sterling,Sterling,IL,Illinois,17195,Whiteside,41.7996,-89.6956
Forest City,Forest City,FL,Florida,12117,Seminole,28.6619,-81.4444
Salida,Salida,CA,California,6099,Stanislaus,37.7083,-121.0842
Belmont,Belmont,NC,North Carolina,37071,Gaston,35.2212,-81.0401
Lemon Hill,Lemon Hill,CA,California,6067,Sacramento,38.5172,-121.4573
Fort Payne,Fort Payne,AL,Alabama,1049,DeKalb,34.4559,-85.6965
Tanque Verde,Tanque Verde,AZ,Arizona,4019,Pima,32.2687,-110.7437
Whitefish Bay,Whitefish Bay,WI,Wisconsin,55079,Milwaukee,43.1131,-87.9003
Waunakee,Waunakee,WI,Wisconsin,55025,Dane,43.1829,-89.4447
Alexander City,Alexander City,AL,Alabama,1123,Tallapoosa,32.9229,-85.9358
Williamstown,Williamstown,NJ,New Jersey,34015,Gloucester,39.6874,-74.9786
Washington,Washington,MO,Missouri,29071,Franklin,38.5515,-91.0154
Clarksdale,Clarksdale,MS,Mississippi,28027,Coahoma,34.1933,-90.5693
Piney Green,Piney Green,NC,North Carolina,37133,Onslow,34.7498,-77.3208
Hudson,Hudson,WI,Wisconsin,55109,St. Croix,44.9639,-92.7312
Deming,Deming,NM,New Mexico,35029,Luna,32.2631,-107.7525
Havre de Grace,Havre de Grace,MD,Maryland,24025,Harford,39.548,-76.1146
Lilburn,Lilburn,GA,Georgia,13135,Gwinnett,33.8897,-84.1364
Mount Vernon,Mount Vernon,IL,Illinois,17081,Jefferson,38.314,-88.9174
Ramsey,Ramsey,NJ,New Jersey,34003,Bergen,41.0595,-74.1454
Hammonton,Hammonton,NJ,New Jersey,34001,Atlantic,39.6572,-74.7678
Great Bend,Great Bend,KS,Kansas,20009,Barton,38.3593,-98.8015
Greendale,Greendale,WI,Wisconsin,55079,Milwaukee,42.9371,-88.0018
Isla Vista,Isla Vista,CA,California,6083,Santa Barbara,34.4128,-119.8614
Antioch,Antioch,IL,Illinois,17097,Lake,42.4742,-88.0721
Gladeview,Gladeview,FL,Florida,12086,Miami-Dade,25.8395,-80.2368
Hershey,Hershey,PA,Pennsylvania,42043,Dauphin,40.2806,-76.6458
Owosso,Owosso,MI,Michigan,26155,Shiawassee,42.9955,-84.176
Fraser,Fraser,MI,Michigan,26099,Macomb,42.5388,-82.9496
Lake Stickney,Lake Stickney,WA,Washington,53061,Snohomish,47.8733,-122.2582
North New Hyde Park,North New Hyde Park,NY,New York,36059,Nassau,40.746,-73.6876
Flower Hill,Flower Hill,MD,Maryland,24031,Montgomery,39.1676,-77.1824
Parlier,Parlier,CA,California,6019,Fresno,36.6087,-119.5434
Chippewa Falls,Chippewa Falls,WI,Wisconsin,55017,Chippewa,44.9358,-91.3902
Groveton,Groveton,VA,Virginia,51059,Fairfax,38.7605,-77.098
Hutchinson,Hutchinson,MN,Minnesota,27085,McLeod,44.8855,-94.3768
Broadlands,Broadlands,VA,Virginia,51107,Loudoun,39.0168,-77.5167
Red Bluff,Red Bluff,CA,California,6103,Tehama,40.1735,-122.2413
Falls Church,Falls Church,VA,Virginia,51610,Falls Church,38.8847,-77.1751
Port Royal,Port Royal,SC,South Carolina,45013,Beaufort,32.3557,-80.7029
Key Biscayne,Key Biscayne,FL,Florida,12086,Miami-Dade,25.6908,-80.1653
Salem Lakes,Salem Lakes,WI,Wisconsin,55059,Kenosha,42.5366,-88.1306
Belvedere Park,Belvedere Park,GA,Georgia,13089,DeKalb,33.7489,-84.2599
Clarkston,Clarkston,GA,Georgia,13089,DeKalb,33.8117,-84.2403
Moultrie,Moultrie,GA,Georgia,13071,Colquitt,31.1591,-83.7708
Reidsville,Reidsville,NC,North Carolina,37157,Rockingham,36.3376,-79.6725
Middlesex,Middlesex,NJ,New Jersey,34023,Middlesex,40.5744,-74.5011
Corinth,Corinth,MS,Mississippi,28003,Alcorn,34.9474,-88.5143
Lebanon,Lebanon,NH,New Hampshire,33009,Grafton,43.6353,-72.2531
McCalla,McCalla,AL,Alabama,1073,Jefferson,33.3023,-87.0302
Morris,Morris,IL,Illinois,17063,Grundy,41.3749,-88.4304
Lockhart,Lockhart,TX,Texas,48055,Caldwell,29.8785,-97.6831
Santaquin,Santaquin,UT,Utah,49049,Utah,39.9708,-111.7941
Scottsbluff,Scottsbluff,NE,Nebraska,31157,Scotts Bluff,41.8684,-103.6616
Jasper,Jasper,AL,Alabama,1127,Walker,33.8508,-87.271
Robbinsdale,Robbinsdale,MN,Minnesota,27053,Hennepin,45.0261,-93.3332
Short Hills,Short Hills,NJ,New Jersey,34013,Essex,40.7389,-74.3278
West Freehold,West Freehold,NJ,New Jersey,34025,Monmouth,40.2324,-74.2943
Monticello,Monticello,MN,Minnesota,27171,Wright,45.2991,-93.7996
Anderson Creek,Anderson Creek,NC,North Carolina,37085,Harnett,35.2657,-78.958
Nolensville,Nolensville,TN,Tennessee,47187,Williamson,35.9572,-86.6719
Chatham,Chatham,IL,Illinois,17167,Sangamon,39.6733,-89.6934
Black Forest,Black Forest,CO,Colorado,8041,El Paso,39.0608,-104.6752
Cayey,Cayey,PR,Puerto Rico,72035,Cayey,18.115,-66.163
Brainerd,Brainerd,MN,Minnesota,27035,Crow Wing,46.3553,-94.1983
Hopatcong,Hopatcong,NJ,New Jersey,34037,Sussex,40.9541,-74.6593
Halawa,Halawa,HI,Hawaii,15003,Honolulu,21.3753,-157.9185
Minneola,Minneola,FL,Florida,12069,Lake,28.6067,-81.7322
Dumas,Dumas,TX,Texas,48341,Moore,35.8613,-101.9642
North Auburn,North Auburn,CA,California,6061,Placer,38.9306,-121.082
Lindenhurst,Lindenhurst,IL,Illinois,17097,Lake,42.4175,-88.0257
Alexandria,Alexandria,MN,Minnesota,27041,Douglas,45.8776,-95.3767
Sierra Vista Southeast,Sierra Vista Southeast,AZ,Arizona,4003,Cochise,31.4525,-110.216
Edgewater,Edgewater,NJ,New Jersey,34003,Bergen,40.8237,-73.974
Washington Court House,Washington Court House,OH,Ohio,39047,Fayette,39.5381,-83.4281
Lake Wylie,Lake Wylie,SC,South Carolina,45091,York,35.0997,-81.0678
Natchez,Natchez,MS,Mississippi,28001,Adams,31.5437,-91.3867
Moorestown-Lenola,Moorestown-Lenola,NJ,New Jersey,34005,Burlington,39.9659,-74.9643
Elizabethton,Elizabethton,TN,Tennessee,47019,Carter,36.3367,-82.237
Ozark,Ozark,AL,Alabama,1045,Dale,31.4508,-85.6473
Mercerville,Mercerville,NJ,New Jersey,34021,Mercer,40.236,-74.6917
Pineville,Pineville,LA,Louisiana,22079,Rapides,31.3414,-92.4096
Alamo,Alamo,CA,California,6013,Contra Costa,37.8548,-122.0136
Bradley Gardens,Bradley Gardens,NJ,New Jersey,34035,Somerset,40.5711,-74.6678
Livingston,Livingston,CA,California,6047,Merced,37.3875,-120.7248
Arlington,Arlington,TN,Tennessee,47157,Shelby,35.2594,-89.668
Wilkinsburg,Wilkinsburg,PA,Pennsylvania,42003,Allegheny,40.4442,-79.8733
Brookside,Brookside,DE,Delaware,10003,New Castle,39.6665,-75.7152
Iona,Iona,FL,Florida,12071,Lee,26.516,-81.9601
Loganville,Loganville,GA,Georgia,13297,Walton,33.8353,-83.8958
Brandermill,Brandermill,VA,Virginia,51041,Chesterfield,37.434,-77.6522
Chicago Ridge,Chicago Ridge,IL,Illinois,17031,Cook,41.7034,-87.7795
Jericho,Jericho,NY,New York,36059,Nassau,40.7875,-73.5416
Somerton,Somerton,AZ,Arizona,4027,Yuma,32.6007,-114.6994
West Lealman,West Lealman,FL,Florida,12103,Pinellas,27.8192,-82.7384
Gantt,Gantt,SC,South Carolina,45045,Greenville,34.7837,-82.4027
Greenwood,Greenwood,MS,Mississippi,28083,Leflore,33.5126,-90.1993
North Mankato,North Mankato,MN,Minnesota,27103,Nicollet,44.181,-94.0391
Bainbridge,Bainbridge,GA,Georgia,13087,Decatur,30.9052,-84.5732
Jacksonville,Jacksonville,AL,Alabama,1015,Calhoun,33.8088,-85.7545
Elk Plain,Elk Plain,WA,Washington,53053,Pierce,47.0425,-122.3663
Cedar Lake,Cedar Lake,IN,Indiana,18089,Lake,41.3696,-87.4389
Willowick,Willowick,OH,Ohio,39085,Lake,41.6342,-81.4678
Luling,Luling,LA,Louisiana,22089,St. Charles,29.9008,-90.3523
Bensville,Bensville,MD,Maryland,24017,Charles,38.6176,-77.0077
Midlothian,Midlothian,IL,Illinois,17031,Cook,41.6254,-87.7243
Mill Valley,Mill Valley,CA,California,6041,Marin,37.9086,-122.5421
Chesterton,Chesterton,IN,Indiana,18127,Porter,41.5997,-87.055
Newport,Newport,KY,Kentucky,21037,Campbell,39.0856,-84.4868
Covington,Covington,GA,Georgia,13217,Newton,33.6049,-83.8463
Hobe Sound,Hobe Sound,FL,Florida,12085,Martin,27.0729,-80.1425
Huron,Huron,SD,South Dakota,46005,Beadle,44.3623,-98.2094
Coolidge,Coolidge,AZ,Arizona,4021,Pinal,32.9363,-111.5254
Federal Heights,Federal Heights,CO,Colorado,8001,Adams,39.8651,-105.0154
Forest Park,Forest Park,IL,Illinois,17031,Cook,41.8683,-87.8157
Sun Lakes,Sun Lakes,AZ,Arizona,4013,Maricopa,33.2172,-111.8695
Westmont,Westmont,NJ,New Jersey,34007,Camden,39.9082,-75.0551
Shepherdsville,Shepherdsville,KY,Kentucky,21029,Bullitt,37.9813,-85.7007
Dallas,Dallas,GA,Georgia,13223,Paulding,33.9152,-84.8416
Lakewood Park,Lakewood Park,FL,Florida,12111,St. Lucie,27.539,-80.3865
Candelaria,Candelaria,PR,Puerto Rico,72137,Toa Baja,18.4042,-66.2175
College Park,College Park,GA,Georgia,13121,Fulton,33.6363,-84.464
Powell,Powell,OH,Ohio,39041,Delaware,40.1689,-83.0829
Fergus Falls,Fergus Falls,MN,Minnesota,27111,Otter Tail,46.2854,-96.0758
Pierre,Pierre,SD,South Dakota,46065,Hughes,44.3748,-100.3205
Jacksonville,Jacksonville,TX,Texas,48073,Cherokee,31.9642,-95.2617
Kemp Mill,Kemp Mill,MD,Maryland,24031,Montgomery,39.0412,-77.0215
Oneonta,Oneonta,NY,New York,36077,Otsego,42.4551,-75.0666
Athens,Athens,TN,Tennessee,47107,McMinn,35.4573,-84.6045
Allouez,Allouez,WI,Wisconsin,55009,Brown,44.4721,-88.0259
Indiana,Indiana,PA,Pennsylvania,42063,Indiana,40.622,-79.1552
Dunmore,Dunmore,PA,Pennsylvania,42069,Lackawanna,41.4152,-75.6072
Hidalgo,Hidalgo,TX,Texas,48215,Hidalgo,26.109,-98.2464
Ardmore,Ardmore,PA,Pennsylvania,42091,Montgomery,40.0033,-75.2947
Jefferson Valley-Yorktown,Jefferson Valley-Yorktown,NY,New York,36119,Westchester,41.318,-73.8008
